frequency_hz,magnitude,label
0.0,1.3547721146412589e-05,healthy
0.78125,0.0011143264700910038,healthy
1.5625,0.0026512676238915098,healthy
2.34375,0.003004714630120094,healthy
3.125,0.002342810830803998,healthy
3.90625,0.0023905788355563975,healthy
4.6875,0.0015276931547361324,healthy
5.46875,0.001684406324715991,healthy
6.25,0.004261931074404998,healthy
7.03125,0.0025429645796186014,healthy
7.8125,0.00165041608582915,healthy
8.59375,0.0013584707697003764,healthy
9.375,0.0011644234663164509,healthy
10.15625,0.003210500074518535,healthy
10.9375,0.0021369806944288245,healthy
11.71875,0.0018300128681433428,healthy
12.5,0.0022750649572605584,healthy
13.28125,0.0030849860751388323,healthy
14.0625,0.002240509153413653,healthy
14.84375,0.001383862270545517,healthy
15.625,0.003108020509658788,healthy
16.40625,0.004918996882504908,healthy
17.1875,0.004105421310764852,healthy
17.96875,0.005404107431658414,healthy
18.75,0.004275204558328189,healthy
19.53125,0.0023424044250554693,healthy
20.3125,0.0016666077193547171,healthy
21.09375,0.0026468935985034933,healthy
21.875,0.004684122730782508,healthy
22.65625,0.003695564164112174,healthy
23.4375,0.0030744041058157596,healthy
24.21875,0.0030644428731642632,healthy
25.0,0.0024593260477787744,healthy
25.78125,0.001192448620722514,healthy
26.5625,0.0009149995049377171,healthy
27.34375,0.0010104453357414277,healthy
28.125,0.00034421984554954606,healthy
28.90625,0.0009808289804114562,healthy
29.6875,0.0018546148126767396,healthy
30.46875,0.0007099170830161867,healthy
31.25,0.000820638615270344,healthy
32.03125,0.0011859896394641799,healthy
32.8125,0.0017169088106501575,healthy
33.59375,0.000712113163650495,healthy
34.375,0.0022691001358526664,healthy
35.15625,0.00302224346478439,healthy
35.9375,0.0006294400555954328,healthy
36.71875,0.002577862532537395,healthy
37.5,0.0028034741933359517,healthy
38.28125,0.0008345847063368386,healthy
39.0625,0.0012882817284794825,healthy
39.84375,0.002499067398878054,healthy
40.625,0.002557625866927637,healthy
41.40625,0.0033686747055132723,healthy
42.1875,0.005937714346901775,healthy
42.96875,0.0048192684651946205,healthy
43.75,0.004018293716314593,healthy
44.53125,0.0056916212138754235,healthy
45.3125,0.0021356769270175777,healthy
46.09375,0.002841455002146493,healthy
46.875,0.004487374316972816,healthy
47.65625,0.004454641774126019,healthy
48.4375,0.003605033468088364,healthy
49.21875,0.0032391703224801706,healthy
50.0,0.002714813360504106,healthy
50.78125,0.002618145939415646,healthy
51.5625,0.010175909091213745,healthy
52.34375,0.013135788982756238,healthy
53.125,0.005767749982724105,healthy
53.90625,0.0034350476537235546,healthy
54.6875,0.0036566982778522246,healthy
55.46875,0.004512491530479137,healthy
56.25,0.0048850372007767096,healthy
57.03125,0.003651281546333723,healthy
57.8125,0.003874542883814834,healthy
58.59375,0.0037521730918713488,healthy
59.375,0.0009401847811406673,healthy
60.15625,0.0036657637792743723,healthy
60.9375,0.0049154528263000655,healthy
61.71875,0.0035838827453177693,healthy
62.5,0.002555125963976132,healthy
63.28125,0.000998588961269185,healthy
64.0625,0.001046530553630189,healthy
64.84375,0.004176746493657483,healthy
65.625,0.00406792731228399,healthy
66.40625,0.003519734580803988,healthy
67.1875,0.0042163523491397965,healthy
67.96875,0.0022086224681536733,healthy
68.75,0.0019741588344113323,healthy
69.53125,0.0024210251784514032,healthy
70.3125,0.004764901070668726,healthy
71.09375,0.0044094469680122025,healthy
71.875,0.00029898714424914287,healthy
72.65625,0.004826152412388703,healthy
73.4375,0.004307507926810824,healthy
74.21875,0.002253187626250397,healthy
75.0,0.004770134365333921,healthy
75.78125,0.0011835772011110804,healthy
76.5625,0.004397447959999728,healthy
77.34375,0.003949004267012627,healthy
78.125,0.003712895995268903,healthy
78.90625,0.005285225004805842,healthy
79.6875,0.0037133215024140872,healthy
80.46875,0.0019431029300763323,healthy
81.25,0.001978585645023698,healthy
82.03125,0.003076072619463101,healthy
82.8125,0.0015903151935252643,healthy
83.59375,0.0017639448359546392,healthy
84.375,0.0019426151911934916,healthy
85.15625,0.003082269028267584,healthy
85.9375,0.002186838418328671,healthy
86.71875,0.0008830754890951707,healthy
87.5,0.001078976423352024,healthy
88.28125,0.0020981008051785374,healthy
89.0625,0.0014801720506292142,healthy
89.84375,0.001700181666950619,healthy
90.625,0.004043125404555499,healthy
91.40625,0.0034555626734254293,healthy
92.1875,0.000532168453255868,healthy
92.96875,0.0030072143909391376,healthy
93.75,0.003295233398606994,healthy
94.53125,0.002195898029246154,healthy
95.3125,0.0005619411392152923,healthy
96.09375,0.0036846121916200405,healthy
96.875,0.006506730642947027,healthy
97.65625,0.006743923089078127,healthy
98.4375,0.004132790149713349,healthy
99.21875,0.003474200801347631,healthy
100.0,0.0033256013827533243,healthy
