frequency_hz,magnitude,label
0.0,0.0006314234338936103,healthy
0.78125,0.002276492105209951,healthy
1.5625,0.002262634221132571,healthy
2.34375,0.0038207064451759886,healthy
3.125,0.0030264861648206893,healthy
3.90625,0.0017653674232318305,healthy
4.6875,0.003024849531842141,healthy
5.46875,0.0035477542235234434,healthy
6.25,0.0017468030976673737,healthy
7.03125,0.0007414996434404624,healthy
7.8125,0.000505635146440262,healthy
8.59375,0.0026383129249634464,healthy
9.375,0.0038476505457651837,healthy
10.15625,0.0038834065072307906,healthy
10.9375,0.00476034923835167,healthy
11.71875,0.002238178227266475,healthy
12.5,0.002201006938580479,healthy
13.28125,0.002517347589200575,healthy
14.0625,0.003643678835566935,healthy
14.84375,0.0037132492117547787,healthy
15.625,0.0016762165823558358,healthy
16.40625,0.0032022823180677673,healthy
17.1875,0.003615422547746981,healthy
17.96875,0.004007242518100596,healthy
18.75,0.0014866658105862555,healthy
19.53125,0.0029668324786899817,healthy
20.3125,0.0036222262467018253,healthy
21.09375,0.00132282414420019,healthy
21.875,0.0027168411062861598,healthy
22.65625,0.0050100033542148726,healthy
23.4375,0.0028873686159016777,healthy
24.21875,0.0018837506487925954,healthy
25.0,0.002749962644381557,healthy
25.78125,0.0011662691810860081,healthy
26.5625,0.0020770857752997643,healthy
27.34375,0.0023074767298205956,healthy
28.125,0.0035522693922288395,healthy
28.90625,0.0024096230030823504,healthy
29.6875,0.0018209949774490389,healthy
30.46875,0.0025852406488763575,healthy
31.25,0.0017913949318346832,healthy
32.03125,0.00389130905664947,healthy
32.8125,0.006444029186799989,healthy
33.59375,0.005934978610260908,healthy
34.375,0.0032556517644871325,healthy
35.15625,0.002119262839808473,healthy
35.9375,0.002011463178317662,healthy
36.71875,0.0036799927452170764,healthy
37.5,0.0022816842533139817,healthy
38.28125,0.0018707909583150731,healthy
39.0625,0.001688518653646626,healthy
39.84375,0.004107843697131294,healthy
40.625,0.0013692266598664227,healthy
41.40625,0.003572754570442035,healthy
42.1875,0.0013933214134113647,healthy
42.96875,0.004805770621577517,healthy
43.75,0.0031900877041949748,healthy
44.53125,0.0025439053840320995,healthy
45.3125,0.002384766326808567,healthy
46.09375,0.0008193878494144797,healthy
46.875,0.001827605094318302,healthy
47.65625,0.003463495166346078,healthy
48.4375,0.0046299739977967574,healthy
49.21875,0.0032631940531492455,healthy
50.0,0.0006344701489865167,healthy
50.78125,0.001640283539271796,healthy
51.5625,0.00883350142215552,healthy
52.34375,0.010121300543493266,healthy
53.125,0.0035946312673822917,healthy
53.90625,0.003160196012500658,healthy
54.6875,0.0022403141181613897,healthy
55.46875,0.0012758526686179926,healthy
56.25,0.001178100885583402,healthy
57.03125,0.0012183716378773091,healthy
57.8125,0.0008871984198366485,healthy
58.59375,0.0012969413254257762,healthy
59.375,0.0023185339767401807,healthy
60.15625,0.0018476858340267404,healthy
60.9375,0.002841249022821101,healthy
61.71875,0.003124329812385616,healthy
62.5,0.0009737606203022087,healthy
63.28125,0.00329440279768545,healthy
64.0625,0.0010060201047905996,healthy
64.84375,0.002019444288692376,healthy
65.625,0.0019088580141632884,healthy
66.40625,0.0012404106286384893,healthy
67.1875,0.0011029867017904368,healthy
67.96875,0.0031469686221501734,healthy
68.75,0.003067059134388134,healthy
69.53125,0.002961591652129001,healthy
70.3125,0.0044270180445835925,healthy
71.09375,0.004355968933785541,healthy
71.875,0.004907996463724067,healthy
72.65625,0.0037429882049549172,healthy
73.4375,0.0013046048670884828,healthy
74.21875,0.0015825964548033425,healthy
75.0,0.0024902873170922395,healthy
75.78125,0.0031747934266022574,healthy
76.5625,0.0028629623266068806,healthy
77.34375,0.0014274430847667184,healthy
78.125,0.0006241191253109151,healthy
78.90625,0.0017014899744855177,healthy
79.6875,0.003366907742351472,healthy
80.46875,0.002152183641341587,healthy
81.25,0.0029494375356047668,healthy
82.03125,0.00414483862360397,healthy
82.8125,0.005049675547298981,healthy
83.59375,0.004898746691685554,healthy
84.375,0.0050587668403800105,healthy
85.15625,0.004356261145791462,healthy
85.9375,0.0008869521106055025,healthy
86.71875,0.0025288848949058824,healthy
87.5,0.003546800109824542,healthy
88.28125,0.0026394509393921108,healthy
89.0625,0.0023811935773975514,healthy
89.84375,0.002865146222372274,healthy
90.625,0.002597813449496897,healthy
91.40625,0.0038514568633619237,healthy
92.1875,0.005141513111567975,healthy
92.96875,0.0018005535769141856,healthy
93.75,0.0025615040516206626,healthy
94.53125,0.0022383495019067026,healthy
95.3125,0.0034321019122882913,healthy
96.09375,0.004187849739873765,healthy
96.875,0.0011289187817252583,healthy
97.65625,0.0029737353225174844,healthy
98.4375,0.0035452425472621055,healthy
99.21875,0.0018680851786743284,healthy
100.0,0.000514877753018239,healthy
