frequency_hz,magnitude,label
0.0,0.0012767592356530263,healthy
0.78125,0.00045562364833796654,healthy
1.5625,0.002100334069959062,healthy
2.34375,0.0013681320223230848,healthy
3.125,0.0021069254585247225,healthy
3.90625,0.001986352906141018,healthy
4.6875,0.0003752739065211919,healthy
5.46875,0.001937952654381877,healthy
6.25,0.0010510351909316562,healthy
7.03125,0.00037605552506417956,healthy
7.8125,0.0012893547539076812,healthy
8.59375,0.0018947068636336907,healthy
9.375,0.0009875886455096234,healthy
10.15625,0.0034790560878363973,healthy
10.9375,0.007939288058194239,healthy
11.71875,0.006712366416459916,healthy
12.5,0.0018832233948089696,healthy
13.28125,0.0030716324698781823,healthy
14.0625,0.0020457499395075077,healthy
14.84375,0.002083684827229825,healthy
15.625,0.002626544126942669,healthy
16.40625,0.0007466450735785601,healthy
17.1875,0.0009868424946490836,healthy
17.96875,0.0008115262004629667,healthy
18.75,0.001643169481809317,healthy
19.53125,0.0017195732812926086,healthy
20.3125,0.0021344289107970943,healthy
21.09375,0.003305930632713154,healthy
21.875,0.002007143950942002,healthy
22.65625,0.002503386103574974,healthy
23.4375,0.002087974711492143,healthy
24.21875,0.0017264258363466544,healthy
25.0,0.0017069603021152087,healthy
25.78125,0.0008553097053004434,healthy
26.5625,0.0004898296381418746,healthy
27.34375,0.0015211185448459996,healthy
28.125,0.003728363570243041,healthy
28.90625,0.003667592890213854,healthy
29.6875,0.0009599063309360915,healthy
30.46875,0.0003906796709779539,healthy
31.25,0.002631203465246954,healthy
32.03125,0.003719588160448316,healthy
32.8125,0.004046991798750685,healthy
33.59375,0.0036033069321238704,healthy
34.375,0.001583767284281047,healthy
35.15625,0.00027500335700204144,healthy
35.9375,0.0021000483606421704,healthy
36.71875,0.0028583917768404874,healthy
37.5,0.002189592736824505,healthy
38.28125,0.0023272424822676696,healthy
39.0625,0.0037002860035846735,healthy
39.84375,0.003267578945462997,healthy
40.625,0.0038022014656963025,healthy
41.40625,0.006330231844183233,healthy
42.1875,0.0017795213862812687,healthy
42.96875,0.0021211743044155604,healthy
43.75,0.00020412966860747456,healthy
44.53125,0.001611484236707951,healthy
45.3125,0.0005961942020536048,healthy
46.09375,0.0018763730721119076,healthy
46.875,0.0032261518210076057,healthy
47.65625,0.0005778984732155246,healthy
48.4375,0.0038922093886333267,healthy
49.21875,0.0030440354922252376,healthy
50.0,0.002609669823538773,healthy
50.78125,0.0031721703072153285,healthy
51.5625,0.009005957869607223,healthy
52.34375,0.00987994133854432,healthy
53.125,0.0028952421241549794,healthy
53.90625,0.0007801060966912411,healthy
54.6875,0.0011943699211715152,healthy
55.46875,0.0017817644601148658,healthy
56.25,0.00246505459334391,healthy
57.03125,0.0031571547875369776,healthy
57.8125,0.0039682564313718634,healthy
58.59375,0.0023030381938579517,healthy
59.375,0.002633530349276267,healthy
60.15625,0.0007715984132207418,healthy
60.9375,0.002762021444433966,healthy
61.71875,0.0020707470934407343,healthy
62.5,0.005008609978033101,healthy
63.28125,0.004183123000729082,healthy
64.0625,0.004353246265240763,healthy
64.84375,0.004539715665288837,healthy
65.625,0.001362935208993487,healthy
66.40625,0.0013929354628551276,healthy
67.1875,0.0033690617235215044,healthy
67.96875,0.0020064442912568407,healthy
68.75,0.000341141404755868,healthy
69.53125,0.0004826735131340205,healthy
70.3125,0.0007473374909187784,healthy
71.09375,0.0010636481719983298,healthy
71.875,0.002665621163717079,healthy
72.65625,0.0008840054467283091,healthy
73.4375,0.0036245351084091253,healthy
74.21875,0.002952806260380507,healthy
75.0,0.0003915475448981396,healthy
75.78125,0.0016205878976319028,healthy
76.5625,0.001201060614409663,healthy
77.34375,0.0037026913427568686,healthy
78.125,0.00295486592201221,healthy
78.90625,0.0035941306360083142,healthy
79.6875,0.005319093388005989,healthy
80.46875,0.002414644857059813,healthy
81.25,0.00169371253210082,healthy
82.03125,0.001957739543770215,healthy
82.8125,0.0006502579629845067,healthy
83.59375,0.0012750959237722956,healthy
84.375,0.0037942499222584354,healthy
85.15625,0.0013162802016364384,healthy
85.9375,0.0032016836810766793,healthy
86.71875,0.0025405852516222453,healthy
87.5,0.0011165953876102895,healthy
88.28125,0.0015402374243774098,healthy
89.0625,0.0009465101857914085,healthy
89.84375,0.00245002450914496,healthy
90.625,0.0022005549871444057,healthy
91.40625,0.0008253154722767279,healthy
92.1875,0.003806872732422664,healthy
92.96875,0.004356210269855146,healthy
93.75,0.0028920429098075076,healthy
94.53125,0.003858557102930015,healthy
95.3125,0.0029789462654268768,healthy
96.09375,0.004037016215530973,healthy
96.875,0.002518748400657916,healthy
97.65625,0.0028140172798301753,healthy
98.4375,0.0037148246594592687,healthy
99.21875,0.003129830965629788,healthy
100.0,0.0035769169471979202,healthy
