RMS_X,RMS_Y,RMS_Z,Band_Power_Z_Low,Band_Power_Z_Mid,Band_Power_Z_High,label
0.011335321405399423,0.00860616866108208,0.06777748473308787,0.00012050948159336056,5.1906790391218235e-05,1.8448407516494386e-06,healthy
0.009046245940932606,0.008592764579336973,0.055402650931725264,1.0043216201953467e-05,5.373735273246627e-05,1.0293385535256378e-06,healthy
0.009378297360330549,0.009378644213800899,0.056916954028831485,1.450478497654994e-05,5.346138240390496e-05,6.556096797854883e-07,healthy
0.009300234778278016,0.008775545668254506,0.058116673877720085,6.439162176520239e-06,4.835093178127205e-05,8.558520759367348e-07,healthy
0.009728526063633029,0.008421504658936178,0.05759637484338611,6.992796374991146e-07,4.6390328611280204e-05,9.790289541619811e-07,healthy
0.009771506927733745,0.008805729672551343,0.06032083488249856,4.378881926539368e-05,5.0883933216588296e-05,1.016731273456772e-06,healthy
0.009553337624451664,0.010277576062239583,0.052728392579443915,1.38564055267988e-05,6.022512276710705e-05,9.013569083700115e-07,healthy
0.00939662679408147,0.008985196234431224,0.05016398121445637,9.964621034779529e-06,6.56339124597285e-05,1.1822053265401435e-06,healthy
0.00805815202652219,0.009543268411552848,0.049163274066388034,5.269917333129152e-06,6.691875014670246e-05,9.116310850389297e-07,healthy
0.007982440259652283,0.009628457093386016,0.04803185810955422,3.880041834113236e-06,7.831872398413412e-05,8.376376044638998e-07,healthy
0.007988079345581399,0.009538968475123992,0.05325377734716666,4.78421597382072e-05,7.637156897599999e-05,7.381447608610748e-07,healthy
0.008184216816751612,0.009359212715725434,0.04820474610681893,6.117118163613641e-07,7.101210047838102e-05,1.075557315579656e-06,healthy
0.008934825082295485,0.009338981788447167,0.053745274963499186,3.736603237996421e-05,6.689641534543211e-05,8.381513885340014e-07,healthy
0.009538739179283537,0.009250258462283575,0.049365988724031626,2.261584700698353e-06,6.696461399193298e-05,8.647520845944056e-07,healthy
0.009253085559339643,0.009396826735091866,0.04840190445231508,1.2319872748273564e-06,7.037493135759776e-05,1.2439792791735257e-06,healthy
0.008825351803531306,0.009432159221999517,0.04818279946844533,7.434570028457931e-06,7.299248385149028e-05,5.933353487911172e-07,healthy
0.008012061808641216,0.010226701622719133,0.0482578063377019,1.5174986040338886e-06,6.995882722656647e-05,6.806394823725877e-07,healthy
0.009744020977588514,0.009572135491831753,0.04976356293054027,1.4598046355345418e-05,7.811302055025655e-05,7.370200568067049e-07,healthy
0.00891420177390686,0.011381576959902554,0.049265861539862114,5.752921217370698e-07,6.93524005329559e-05,8.799752897253823e-07,healthy
0.01119256453739263,0.009849746082979434,0.05510406855067507,2.6062525276390335e-05,5.660767573081194e-05,1.0198956383142846e-06,healthy
0.008392622962998626,0.00927696708450063,0.0554799412405353,5.769883343038497e-05,6.951448183927132e-05,1.1309856502592402e-06,healthy
0.007582578963588629,0.009921265828199573,0.047660799611888266,8.490414149212156e-06,8.393472466813401e-05,8.331299683974058e-07,healthy
0.008212286099250746,0.009941848212312239,0.05183585092256694,3.1348112823319886e-05,7.481099783190396e-05,7.211702034449835e-07,healthy
0.009437261725534758,0.009246933603140859,0.05117110179371986,2.031994718508126e-06,5.6919286815149086e-05,1.9274052938141067e-06,healthy
0.008845582907073522,0.00881688144591213,0.05512912980450517,3.3598923412812577e-05,5.6773591301075025e-05,7.988635193942198e-07,healthy
0.008460019430518554,0.009134896797130438,0.049794625680028466,5.834786207157753e-07,7.191336500478334e-05,9.986350786139695e-07,healthy
0.008134157939901316,0.009197437208642552,0.05011388951793091,9.287540094463296e-06,6.447453343400837e-05,7.680348694938301e-07,healthy
0.008298323832084717,0.010257929915066964,0.0484922073009062,5.913949901498659e-06,7.310725509883011e-05,9.09948216857242e-07,healthy
0.008333238871310045,0.009666303027953797,0.0482028892841479,1.445806990618685e-05,7.933449991483942e-05,6.443264848606802e-07,healthy
0.010594021089435631,0.010165824667176736,0.04937924735007578,3.813702193926316e-05,8.898453635775515e-05,7.518233656183101e-07,healthy
0.007634223450022829,0.009785280057214645,0.04474101401245752,2.7538870818041134e-06,9.382784500483345e-05,1.0537349362827697e-06,healthy
0.0076153084820180985,0.010024685984642671,0.04643269958652849,8.71233789599028e-06,8.654175892810822e-05,9.441617613918304e-07,healthy
0.008109577119097414,0.011522960292357744,0.04845922346133378,1.0170830241901794e-05,8.302864975011258e-05,1.0544037976915127e-06,healthy
0.008421949723074036,0.009254870731343094,0.049262900651589774,2.466343604504278e-06,6.829142743034078e-05,9.80001114401902e-07,healthy
0.008722098034691282,0.009448157054817784,0.05437855585229234,4.9476806787145424e-05,7.0929348030539e-05,7.770059252240362e-07,healthy
0.008178946679088639,0.010157562610421327,0.050183748550359536,4.032602946520015e-05,8.558009419152298e-05,1.0237767589940866e-06,healthy
0.00783755546761871,0.009683735367218657,0.050217598875715516,3.284114430873672e-05,8.291896019290198e-05,8.889807336839133e-07,healthy
0.008400748431702654,0.009942395369801595,0.051848007156219685,2.14419580523681e-05,7.416363092644969e-05,7.981209709078873e-07,healthy
0.009118936129535002,0.00912009009292298,0.05249816260178576,7.661706674188534e-06,5.481854438175436e-05,8.866008957916985e-07,healthy
0.008624874351444827,0.009300076607219654,0.051082561175547686,4.2739705490899175e-06,6.56523511801173e-05,7.773594695792796e-07,healthy
0.009309949793362868,0.010317809500421818,0.050213886619286684,4.542656886642119e-06,6.654757284336549e-05,1.0129976559944524e-06,healthy
0.00950978959265678,0.009231342387034845,0.051533198804285286,9.587796113855085e-07,5.254590392577529e-05,7.980385940347812e-07,healthy
0.00888414158054894,0.008672466622239383,0.053569588863396175,8.017325917441854e-07,5.132005965126061e-05,1.033335500950056e-06,healthy
0.010993519100228472,0.008687028199538479,0.06825357107250613,0.0001297698602319885,5.037731458496841e-05,7.066695761809717e-07,healthy
0.008975676414839184,0.008863034168086419,0.055387254747869055,3.137420434329209e-06,4.98085127768489e-05,1.141830596539216e-06,healthy
0.009062497091145533,0.009376708506593934,0.05670542062150465,1.9864312814445328e-05,4.953885034559727e-05,1.7213958681131958e-06,healthy
0.008819407191835273,0.010564396313240599,0.053167967587449766,6.2288216975748624e-06,5.402691796721638e-05,1.6234597492227032e-06,healthy
0.008556988262758053,0.009306035584024198,0.052000409850298544,4.184129505249473e-06,5.6850024852435464e-05,1.0361692735499943e-06,healthy
0.009572432659677704,0.010194305292010902,0.05527196561861037,1.000767733832576e-05,5.01727483033236e-05,1.1682849852094985e-06,healthy
0.010805955592095724,0.00901132970200148,0.05823931242927387,2.38408885366576e-05,4.918460979867357e-05,1.4987843390280793e-06,healthy
0.008803644155251526,0.008798829362096715,0.058436956996786756,4.124643321688872e-05,4.866298526862571e-05,8.238431946561848e-07,healthy
0.010328673158849413,0.008693704770632903,0.05830886342732273,2.458192398718322e-05,4.5788448991413306e-05,8.928254522201169e-07,healthy
0.009843980354445654,0.009167261451953734,0.06562535668411729,7.930691598898013e-05,4.467745181860992e-05,1.5179251400913405e-06,healthy
0.010313045309330613,0.008677286314075853,0.059408629101977695,1.3913969973049215e-05,4.3686870448540214e-05,1.441810557256153e-06,healthy
0.009546662928149372,0.00866512673336625,0.06002853116760303,3.725314166458464e-05,4.8447293360772725e-05,1.0035736930153582e-06,healthy
0.00850936657134683,0.009137565847810905,0.0506578068943823,9.011472936132204e-06,5.819636806535671e-05,9.090361499638813e-07,healthy
0.008956182300393502,0.00944795459729346,0.04568609102128339,4.7835196906045555e-06,7.753357823208253e-05,9.489790332850838e-07,healthy
0.008151268810447221,0.010262887867280591,0.04407667820400038,6.451456513397097e-07,7.966475705746869e-05,6.9775209614986e-07,healthy
0.00784872096522427,0.011652945465221602,0.04553988901801502,7.1512767264145135e-06,7.45343717330676e-05,7.340260283118166e-07,healthy
0.008699260890102528,0.009522450028397533,0.04652337417332714,4.78512136403039e-06,6.793027043234811e-05,5.946928122416099e-07,healthy
0.008300216171486994,0.009684536546091891,0.05259797433596694,4.1207822305084546e-05,7.321626264935363e-05,5.324765016018838e-07,healthy
0.009400056940361666,0.00921153974815458,0.05138717182355893,1.923796639042835e-05,6.594376765379283e-05,1.4248741007588788e-06,healthy
0.008123292666859794,0.009296966654128604,0.0475588098712339,3.8453493209545766e-07,6.516677606403281e-05,1.563560964523015e-06,healthy
0.007526165396361121,0.009438459093481259,0.04608166072880983,7.794985912424628e-07,7.221220375990326e-05,8.164474172599739e-07,healthy
